   Elapsed time	  ECG I	iltered
          8.948	  0.630	  0.165
          8.950	  1.140	  0.145
          8.952	  0.835	  0.125
          8.954	  0.335	  0.105
          8.956	 -0.185	  0.090
          8.958	 -0.205	  0.080
          8.960	  0.190	  0.080
          8.962	  0.170	  0.080
          8.964	  0.505	  0.085
          8.966	  0.545	  0.085
          8.968	  0.540	  0.080
          8.970	  1.070	  0.070
          8.972	  0.705	  0.060
          8.974	  0.195	  0.045
          8.976	 -0.280	  0.035
          8.978	 -0.195	  0.030
          8.980	  0.150	  0.030
          8.982	  0.160	  0.030
          8.984	  0.475	  0.030
          8.986	  0.440	  0.030
          8.988	  0.480	  0.020
          8.990	  0.975	  0.010
          8.992	  0.620	 -0.005
          8.994	  0.105	 -0.020
          8.996	 -0.400	 -0.035
          8.998	 -0.250	 -0.040
          9.000	  0.070	 -0.045
          9.002	  0.105	 -0.045
          9.004	  0.370	 -0.045
          9.006	  0.380	 -0.045
          9.008	  0.435	 -0.050
          9.010	  0.880	 -0.055
          9.012	  0.500	 -0.060
          9.014	  0.005	 -0.065
          9.016	 -0.440	 -0.070
          9.018	 -0.235	 -0.070
          9.020	  0.020	 -0.070
          9.022	  0.085	 -0.065
          9.024	  0.350	 -0.060
          9.026	  0.365	 -0.060
          9.028	  0.560	 -0.055
          9.030	  0.850	 -0.060
          9.032	  0.425	 -0.060
          9.034	 -0.005	 -0.060
          9.036	 -0.475	 -0.055
          9.038	 -0.180	 -0.050
          9.040	  0.045	 -0.045
          9.042	  0.095	 -0.035
          9.044	  0.330	 -0.030
          9.046	  0.360	 -0.030
          9.048	  0.640	 -0.030
          9.050	  0.890	 -0.030
          9.052	  0.440	 -0.025
          9.054	 -0.025	 -0.025
          9.056	 -0.450	 -0.015
          9.058	 -0.135	 -0.005
          9.060	  0.090	  0.005
          9.062	  0.170	  0.015
          9.064	  0.365	  0.020
          9.066	  0.405	  0.025
          9.068	  0.725	  0.030
          9.070	  0.915	  0.035
          9.072	  0.480	  0.045
          9.074	  0.045	  0.060
          9.076	 -0.380	  0.075
          9.078	 -0.005	  0.095
          9.080	  0.195	  0.115
          9.082	  0.285	  0.125
          9.084	  0.470	  0.135
          9.086	  0.510	  0.135
          9.088	  0.895	  0.135
          9.090	  0.940	  0.130
          9.092	  0.530	  0.125
          9.094	  0.095	  0.130
          9.096	 -0.315	  0.140
          9.098	  0.070	  0.155
          9.100	  0.260	  0.170
          9.102	  0.350	  0.180
          9.104	  0.500	  0.185
          9.106	  0.550	  0.185
          9.108	  0.945	  0.175
          9.110	  0.920	  0.160
          9.112	  0.525	  0.150
          9.114	  0.075	  0.145
          9.116	 -0.320	  0.150
          9.118	  0.100	  0.160
          9.120	  0.290	  0.175
          9.122	  0.370	  0.190
          9.124	  0.495	  0.200
          9.126	  0.550	  0.205
          9.128	  1.000	  0.200
          9.130	  0.940	  0.190
          9.132	  0.530	  0.180
          9.134	  0.090	  0.175
          9.136	 -0.315	  0.175
          9.138	  0.125	  0.180
          9.140	  0.290	  0.185
          9.142	  0.410	  0.195
          9.144	  0.525	  0.195
          9.146	  0.515	  0.195
          9.148	  0.995	  0.185
          9.150	  0.895	  0.170
          9.152	  0.460	  0.160
          9.154	  0.050	  0.150
          9.156	 -0.345	  0.150
          9.158	  0.140	  0.160
          9.160	  0.290	  0.175
          9.162	  0.380	  0.190
          9.164	  0.515	  0.210
          9.166	  0.565	  0.220
          9.168	  1.070	  0.230
          9.170	  0.920	  0.230
          9.172	  0.515	  0.225
          9.174	  0.125	  0.225
          9.176	 -0.255	  0.225
          9.178	  0.215	  0.235
          9.180	  0.345	  0.245
          9.182	  0.440	  0.255
          9.184	  0.585	  0.265
          9.186	  0.630	  0.275
          9.188	  1.125	  0.275
          9.190	  0.980	  0.275
          9.192	  0.535	  0.275
          9.194	  0.150	  0.270
          9.196	 -0.225	  0.270
          9.198	  0.275	  0.265
          9.200	  0.295	  0.265
          9.202	  0.470	  0.265
          9.204	  0.570	  0.255
          9.206	  0.610	  0.245
          9.208	  1.125	  0.230
          9.210	  0.925	  0.215
          9.212	  0.480	  0.205
          9.214	 -0.035	  0.195
          9.216	 -0.280	  0.195
          9.218	  0.215	  0.200
          9.220	  0.235	  0.210
          9.222	  0.475	  0.220
          9.224	  0.570	  0.230
          9.226	  0.610	  0.235
          9.228	  1.170	  0.230
          9.230	  0.935	  0.225
          9.232	  0.450	  0.215
          9.234	 -0.085	  0.205
          9.236	 -0.230	  0.200
          9.238	  0.230	  0.195
          9.240	  0.230	  0.195
          9.242	  0.515	  0.200
          9.244	  0.570	  0.200
          9.246	  0.585	  0.200
          9.248	  1.105	  0.195
          9.250	  0.865	  0.185
          9.252	  0.345	  0.175
          9.254	 -0.155	  0.170
          9.256	 -0.175	  0.170
          9.258	  0.225	  0.175
          9.260	  0.220	  0.180
          9.262	  0.555	  0.190
          9.264	  0.575	  0.195
          9.266	  0.575	  0.200
          9.268	  1.130	  0.200
          9.270	  0.840	  0.195
          9.272	  0.325	  0.195
          9.274	 -0.160	  0.190
          9.276	 -0.085	  0.190
          9.278	  0.240	  0.190
          9.280	  0.260	  0.195
          9.282	  0.585	  0.195
          9.284	  0.590	  0.195
          9.286	  0.590	  0.195
          9.288	  1.140	  0.185
          9.290	  0.765	  0.170
          9.292	  0.255	  0.160
          9.294	 -0.240	  0.145
          9.296	 -0.070	  0.135
          9.298	  0.190	  0.130
          9.300	  0.220	  0.125
          9.302	  0.495	  0.120
          9.304	  0.510	  0.120
          9.306	  0.620	  0.120
          9.308	  1.040	  0.115
          9.310	  0.660	  0.110
          9.312	  0.185	  0.110
          9.314	 -0.310	  0.110
          9.316	 -0.070	  0.115
          9.318	  0.205	  0.120
          9.320	  0.255	  0.130
          9.322	  0.525	  0.140
          9.324	  0.585	  0.150
          9.326	  0.775	  0.160
          9.328	  1.090	  0.170
          9.330	  0.700	  0.175
          9.332	  0.200	  0.180
          9.334	 -0.245	  0.185
          9.336	  0.040	  0.195
          9.338	  0.290	  0.200
          9.340	  0.370	  0.205
          9.342	  0.610	  0.210
          9.344	  0.625	  0.210
          9.346	  0.860	  0.210
          9.348	  1.115	  0.210
          9.350	  0.700	  0.210
          9.352	  0.250	  0.215
          9.354	 -0.200	  0.215
          9.356	  0.120	  0.220
          9.358	  0.325	  0.220
          9.360	  0.415	  0.220
          9.362	  0.590	  0.220
          9.364	  0.630	  0.215
          9.366	  0.935	  0.210
          9.368	  1.085	  0.210
          9.370	  0.690	  0.210
          9.372	  0.255	  0.210
          9.374	 -0.205	  0.215
          9.376	  0.170	  0.225
          9.378	  0.365	  0.235
          9.380	  0.435	  0.245
          9.382	  0.620	  0.250
          9.384	  0.685	  0.255
          9.386	  1.045	  0.260
          9.388	  1.140	  0.265
          9.390	  0.745	  0.270
          9.392	  0.300	  0.275
          9.394	 -0.135	  0.285
          9.396	  0.290	  0.295
          9.398	  0.465	  0.300
          9.400	  0.530	  0.305
          9.402	  0.685	  0.295
          9.404	  0.730	  0.285
          9.406	  1.100	  0.270
          9.408	  1.095	  0.250
          9.410	  0.685	  0.240
          9.412	  0.280	  0.235
          9.414	 -0.160	  0.235
          9.416	  0.260	  0.240
          9.418	  0.445	  0.250
          9.420	  0.515	  0.255
          9.422	  0.610	  0.250
          9.424	  0.685	  0.245
          9.426	  1.115	  0.230
          9.428	  1.040	  0.215
          9.430	  0.645	  0.200
          9.432	  0.210	  0.190
          9.434	 -0.190	  0.185
          9.436	  0.250	  0.190
          9.438	  0.400	  0.205
          9.440	  0.505	  0.215
          9.442	  0.640	  0.225
          9.444	  0.680	  0.230
          9.446	  1.150	  0.230
          9.448	  1.065	  0.230
          9.450	  0.640	  0.225
          9.452	  0.265	  0.225
          9.454	 -0.125	  0.230
          9.456	  0.335	  0.240
          9.458	  0.485	  0.255
          9.460	  0.575	  0.270
          9.462	  0.710	  0.280
          9.464	  0.765	  0.290
          9.466	  1.260	  0.290
          9.468	  1.130	  0.290
          9.470	  0.720	  0.290
          9.472	  0.325	  0.285
          9.474	 -0.080	  0.280
          9.476	  0.410	  0.280
          9.478	  0.490	  0.275
          9.480	  0.580	  0.275
          9.482	  0.730	  0.270
          9.484	  0.765	  0.265
          9.486	  1.295	  0.265
          9.488	  1.135	  0.260
          9.490	  0.680	  0.260
          9.492	  0.270	  0.260
          9.494	 -0.060	  0.270
          9.496	  0.425	  0.275
          9.498	  0.490	  0.285
          9.500	  0.655	  0.290
          9.502	  0.770	  0.295
          9.504	  0.845	  0.295
          9.506	  1.385	  0.295
          9.508	  1.165	  0.295
          9.510	  0.740	  0.295
          9.512	  0.280	  0.295
          9.514	 -0.020	  0.295
          9.516	  0.490	  0.295
          9.518	  0.485	  0.290
          9.520	  0.710	  0.275
          9.522	  0.820	  0.260
          9.524	  0.840	  0.245
          9.526	  1.355	  0.230
          9.528	  1.105	  0.225
          9.530	  0.650	  0.240
          9.532	  0.160	  0.270
          9.534	  0.050	  0.320
          9.536	  0.600	  0.390
          9.538	  0.675	  0.470
          9.540	  1.075	  0.560
          9.542	  1.255	  0.655
          9.544	  1.395	  0.760
          9.546	  2.045	  0.865
          9.548	  1.870	  0.980
          9.550	  1.480	  1.095
          9.552	  1.090	  1.205
          9.554	  1.090	  1.300
          9.556	  1.650	  1.360
          9.558	  1.695	  1.380
          9.560	  2.035	  1.345
          9.562	  2.015	  1.245
          9.564	  1.850	  1.095
          9.566	  2.120	  0.900
          9.568	  1.510	  0.685
          9.570	  0.720	  0.470
          9.572	  0.030	  0.275
          9.574	 -0.030	  0.125
          9.576	  0.300	  0.020
          9.578	  0.290	 -0.040
          9.580	  0.605	 -0.060
          9.582	  0.620	 -0.060
          9.584	  0.615	 -0.045
          9.586	  1.140	 -0.030
          9.588	  0.795	 -0.020
          9.590	  0.360	 -0.020
          9.592	 -0.175	 -0.025
          9.594	 -0.050	 -0.025
          9.596	  0.310	 -0.025
          9.598	  0.365	 -0.020
          9.600	  0.675	 -0.005
          9.602	  0.685	  0.010
          9.604	  0.795	  0.020
          9.606	  1.225	  0.030
          9.608	  0.820	  0.035
          9.610	  0.400	  0.030
          9.612	 -0.115	  0.020
          9.614	  0.095	  0.010
          9.616	  0.355	 -0.005
          9.618	  0.405	 -0.015
          9.620	  0.655	 -0.020
          9.622	  0.700	 -0.025
          9.624	  0.855	 -0.025
          9.626	  1.165	 -0.020
          9.628	  0.785	 -0.010
          9.630	  0.345	  0.000
          9.632	 -0.105	  0.010
          9.634	  0.150	  0.015
          9.636	  0.400	  0.020
          9.638	  0.460	  0.020
          9.640	  0.690	  0.015
          9.642	  0.750	  0.005
          9.644	  0.950	 -0.010
          9.646	  1.195	 -0.020
          9.648	  0.775	 -0.025
          9.650	  0.295	 -0.030
          9.652	 -0.135	 -0.030
          9.654	  0.185	 -0.030
          9.656	  0.390	 -0.030
          9.658	  0.455	 -0.030
          9.660	  0.635	 -0.035
          9.662	  0.690	 -0.040
          9.664	  1.005	 -0.050
          9.666	  1.155	 -0.060
          9.668	  0.750	 -0.070
          9.670	  0.280	 -0.075
          9.672	 -0.155	 -0.070
          9.674	  0.170	 -0.070
          9.676	  0.385	 -0.065
          9.678	  0.465	 -0.060
          9.680	  0.635	 -0.060
          9.682	  0.690	 -0.070
          9.684	  1.075	 -0.075
          9.686	  1.120	 -0.085
          9.688	  0.710	 -0.085
          9.690	  0.260	 -0.085
          9.692	 -0.130	 -0.075
          9.694	  0.275	 -0.060
          9.696	  0.455	 -0.045
          9.698	  0.515	 -0.035
          9.700	  0.660	 -0.025
          9.702	  0.770	 -0.025
          9.704	  1.165	 -0.030
          9.706	  1.185	 -0.030
          9.708	  0.790	 -0.030
          9.710	  0.345	 -0.020
          9.712	 -0.035	  0.000
          9.714	  0.395	  0.025
          9.716	  0.595	  0.055
          9.718	  0.665	  0.080
          9.720	  0.830	  0.095
          9.722	  0.895	  0.105
          9.724	  1.335	  0.100
          9.726	  1.300	  0.085
          9.728	  0.885	  0.065
          9.730	  0.455	  0.045
          9.732	  0.040	  0.025
          9.734	  0.460	  0.015
          9.736	  0.550	  0.000
          9.738	  0.565	 -0.005
          9.740	  0.720	 -0.015
          9.742	  0.800	 -0.025
          9.744	  1.300	 -0.035
          9.746	  1.190	 -0.045
          9.748	  0.755	 -0.050
          9.750	  0.340	 -0.050
          9.752	 -0.035	 -0.045
          9.754	  0.420	 -0.035
          9.756	  0.560	 -0.025
          9.758	  0.660	 -0.010
          9.760	  0.810	 -0.005
          9.762	  0.850	  0.000
          9.764	  1.335	 -0.005
          9.766	  1.220	 -0.005
          9.768	  0.835	 -0.010
          9.770	  0.405	 -0.005
          9.772	  0.005	  0.000
          9.774	  0.490	  0.010
          9.776	  0.655	  0.025
          9.778	  0.760	  0.035
          9.780	  0.895	  0.040
          9.782	  0.930	  0.040
          9.784	  1.435	  0.035
          9.786	  1.255	  0.020
          9.788	  0.825	  0.010
          9.790	  0.425	  0.000
          9.792	  0.025	 -0.005
          9.794	  0.540	 -0.010
          9.796	  0.580	 -0.010
          9.798	  0.755	 -0.010
          9.800	  0.860	 -0.020
          9.802	  0.900	 -0.030
          9.804	  1.380	 -0.050
          9.806	  1.190	 -0.080
          9.808	  0.750	 -0.105
          9.810	  0.260	 -0.135
          9.812	 -0.075	 -0.160
          9.814	  0.430	 -0.180
          9.816	  0.375	 -0.195
          9.818	  0.600	 -0.210
          9.820	  0.695	 -0.225
          9.822	  0.715	 -0.240
          9.824	  1.260	 -0.255
          9.826	  1.035	 -0.275
          9.828	  0.555	 -0.290
          9.830	  0.005	 -0.305
          9.832	 -0.165	 -0.325
          9.834	  0.295	 -0.340
          9.836	  0.275	 -0.355
          9.838	  0.545	 -0.380
          9.840	  0.585	 -0.405
          9.842	  0.515	 -0.435
          9.844	  1.065	 -0.465
          9.846	  0.780	 -0.495
          9.848	  0.295	 -0.515
          9.850	 -0.255	 -0.530
          9.852	 -0.290	 -0.535
          9.854	  0.155	 -0.535
          9.856	  0.115	 -0.535
          9.858	  0.445	 -0.535
          9.860	  0.465	 -0.540
          9.862	  0.470	 -0.550
          9.864	  0.990	 -0.570
          9.866	  0.670	 -0.590
          9.868	  0.160	 -0.610
          9.870	 -0.340	 -0.625
          9.872	 -0.305	 -0.635
          9.874	  0.060	 -0.635
          9.876	  0.065	 -0.630
          9.878	  0.395	 -0.620
          9.880	  0.425	 -0.610
          9.882	  0.450	 -0.605
          9.884	  0.965	 -0.605
          9.886	  0.635	 -0.600
          9.888	  0.165	 -0.600
          9.890	 -0.325	 -0.600
          9.892	 -0.200	 -0.595
          9.894	  0.140	 -0.585
          9.896	  0.175	 -0.580
          9.898	  0.475	 -0.570
          9.900	  0.475	 -0.565
          9.902	  0.585	 -0.560
          9.904	  1.035	 -0.560
          9.906	  0.640	 -0.560
          9.908	  0.150	 -0.565
          9.910	 -0.300	 -0.565
          9.912	 -0.085	 -0.560
          9.914	  0.210	 -0.555
          9.916	  0.235	 -0.550
          9.918	  0.525	 -0.545
          9.920	  0.515	 -0.540
          9.922	  0.710	 -0.535
          9.924	  1.065	 -0.530
          9.926	  0.685	 -0.525
          9.928	  0.200	 -0.520
          9.930	 -0.280	 -0.515
          9.932	  0.015	 -0.510
          9.934	  0.250	 -0.505
          9.936	  0.320	 -0.495
          9.938	  0.555	 -0.490
          9.940	  0.595	 -0.485
          9.942	  0.860	 -0.480
          9.944	  1.115	 -0.475
          9.946	  0.705	 -0.465
          9.948	  0.245	 -0.455
          9.950	 -0.170	 -0.450
          9.952	  0.120	 -0.440
          9.954	  0.360	 -0.435
          9.956	  0.425	 -0.435
          9.958	  0.595	 -0.440
          9.960	  0.635	 -0.450
          9.962	  0.930	 -0.460
          9.964	  1.110	 -0.465
          9.966	  0.705	 -0.470
          9.968	  0.240	 -0.460
          9.970	 -0.190	 -0.450
          9.972	  0.175	 -0.435
          9.974	  0.390	 -0.420
          9.976	  0.480	 -0.410
          9.978	  0.620	 -0.410
          9.980	  0.690	 -0.415
          9.982	  1.090	 -0.425
          9.984	  1.085	 -0.440
          9.986	  0.690	 -0.455
          9.988	  0.240	 -0.460
          9.990	 -0.195	 -0.455
          9.992	  0.215	 -0.445
          9.994	  0.390	 -0.430
          9.996	  0.485	 -0.415
          9.998	  0.655	 -0.405
