   Elapsed time	  ECG I	iltered
          8.786	  0.815	  0.630
          8.788	  0.910	  0.730
          8.790	  1.075	  0.805
          8.792	  1.120	  0.850
          8.794	  1.115	  0.855
          8.796	  0.925	  0.815
          8.798	  0.800	  0.740
          8.800	  0.645	  0.630
          8.802	  0.550	  0.500
          8.804	  0.420	  0.355
          8.806	  0.245	  0.215
          8.808	  0.160	  0.085
          8.810	  0.135	 -0.020
          8.812	  0.020	 -0.095
          8.814	  0.015	 -0.140
          8.816	  0.040	 -0.155
          8.818	 -0.035	 -0.150
          8.820	 -0.190	 -0.130
          8.822	 -0.085	 -0.105
          8.824	 -0.030	 -0.080
          8.826	  0.065	 -0.060
          8.828	  0.185	 -0.055
          8.830	  0.175	 -0.055
          8.832	  0.145	 -0.065
          8.834	  0.030	 -0.075
          8.836	  0.015	 -0.080
          8.838	 -0.025	 -0.080
          8.840	 -0.080	 -0.075
          8.842	  0.010	 -0.065
          8.844	  0.010	 -0.050
          8.846	  0.100	 -0.040
          8.848	  0.135	 -0.030
          8.850	  0.145	 -0.030
          8.852	  0.175	 -0.035
          8.854	  0.110	 -0.045
          8.856	  0.025	 -0.055
          8.858	 -0.015	 -0.070
          8.860	 -0.050	 -0.080
          8.862	 -0.085	 -0.085
          8.864	  0.030	 -0.085
          8.866	 -0.005	 -0.080
          8.868	  0.085	 -0.075
          8.870	  0.120	 -0.065
          8.872	  0.160	 -0.055
          8.874	  0.110	 -0.045
          8.876	  0.090	 -0.040
          8.878	  0.095	 -0.040
          8.880	 -0.025	 -0.040
          8.882	 -0.080	 -0.040
          8.884	  0.015	 -0.040
          8.886	  0.080	 -0.040
          8.888	  0.155	 -0.035
          8.890	  0.205	 -0.035
          8.892	  0.155	 -0.035
          8.894	  0.085	 -0.035
          8.896	  0.080	 -0.040
          8.898	  0.010	 -0.045
          8.900	 -0.075	 -0.055
          8.902	 -0.050	 -0.060
          8.904	  0.035	 -0.065
          8.906	  0.015	 -0.065
          8.908	  0.110	 -0.060
          8.910	  0.195	 -0.045
          8.912	  0.260	 -0.030
          8.914	  0.160	 -0.010
          8.916	  0.130	  0.005
          8.918	  0.055	  0.020
          8.920	  0.025	  0.025
          8.922	  0.060	  0.030
          8.924	  0.065	  0.020
          8.926	  0.125	  0.010
          8.928	  0.205	  0.000
          8.930	  0.165	 -0.010
          8.932	  0.210	 -0.015
          8.934	  0.120	 -0.015
          8.936	  0.135	 -0.010
          8.938	  0.035	  0.005
          8.940	  0.025	  0.025
          8.942	  0.015	  0.040
          8.944	  0.105	  0.055
          8.946	  0.170	  0.065
          8.948	  0.300	  0.070
          8.950	  0.360	  0.070
          8.952	  0.325	  0.065
          8.954	  0.175	  0.060
          8.956	  0.115	  0.060
          8.958	  0.050	  0.060
          8.960	  0.040	  0.065
          8.962	  0.075	  0.075
          8.964	  0.200	  0.085
          8.966	  0.335	  0.100
          8.968	  0.360	  0.110
          8.970	  0.290	  0.120
          8.972	  0.290	  0.130
          8.974	  0.290	  0.135
          8.976	  0.235	  0.145
          8.978	  0.155	  0.155
          8.980	  0.190	  0.165
          8.982	  0.195	  0.180
          8.984	  0.260	  0.200
          8.986	  0.310	  0.220
          8.988	  0.535	  0.235
          8.990	  0.475	  0.250
          8.992	  0.410	  0.255
          8.994	  0.340	  0.260
          8.996	  0.320	  0.255
          8.998	  0.285	  0.250
          9.000	  0.255	  0.240
          9.002	  0.295	  0.235
          9.004	  0.365	  0.235
          9.006	  0.360	  0.240
          9.008	  0.470	  0.245
          9.010	  0.450	  0.260
          9.012	  0.445	  0.270
          9.014	  0.435	  0.280
          9.016	  0.325	  0.290
          9.018	  0.300	  0.295
          9.020	  0.335	  0.300
          9.022	  0.350	  0.305
          9.024	  0.385	  0.305
          9.026	  0.505	  0.305
          9.028	  0.545	  0.305
          9.030	  0.435	  0.305
          9.032	  0.475	  0.300
          9.034	  0.405	  0.300
          9.036	  0.385	  0.295
          9.038	  0.285	  0.285
          9.040	  0.275	  0.275
          9.042	  0.280	  0.260
          9.044	  0.345	  0.240
          9.046	  0.375	  0.225
          9.048	  0.425	  0.205
          9.050	  0.370	  0.185
          9.052	  0.310	  0.165
          9.054	  0.225	  0.150
          9.056	  0.200	  0.135
          9.058	  0.110	  0.120
          9.060	  0.120	  0.105
          9.062	  0.190	  0.095
          9.064	  0.265	  0.085
          9.066	  0.175	  0.075
          9.068	  0.315	  0.065
          9.070	  0.225	  0.055
          9.072	  0.195	  0.045
          9.074	  0.070	  0.035
          9.076	  0.100	  0.025
          9.078	  0.015	  0.010
          9.080	  0.045	  0.000
          9.082	  0.040	 -0.010
          9.084	  0.110	 -0.020
          9.086	  0.120	 -0.030
          9.088	  0.170	 -0.035
          9.090	  0.130	 -0.040
          9.092	  0.135	 -0.045
          9.094	  0.020	 -0.050
          9.096	  0.015	 -0.055
          9.098	 -0.095	 -0.065
          9.100	 -0.055	 -0.070
          9.102	 -0.020	 -0.075
          9.104	  0.080	 -0.080
          9.106	  0.065	 -0.085
          9.108	  0.120	 -0.090
          9.110	  0.100	 -0.090
          9.112	  0.055	 -0.085
          9.114	 -0.025	 -0.085
          9.116	 -0.020	 -0.090
          9.118	 -0.085	 -0.090
          9.120	 -0.100	 -0.095
          9.122	 -0.045	 -0.100
          9.124	  0.040	 -0.105
          9.126	  0.055	 -0.105
          9.128	  0.115	 -0.105
          9.130	  0.105	 -0.105
          9.132	 -0.010	 -0.095
          9.134	  0.035	 -0.090
          9.136	 -0.080	 -0.085
          9.138	 -0.130	 -0.080
          9.140	 -0.060	 -0.080
          9.142	  0.015	 -0.085
          9.144	  0.050	 -0.095
          9.146	  0.045	 -0.105
          9.148	  0.100	 -0.120
          9.150	  0.060	 -0.130
          9.152	  0.015	 -0.135
          9.154	 -0.045	 -0.140
          9.156	 -0.105	 -0.140
          9.158	 -0.140	 -0.135
          9.160	 -0.150	 -0.130
          9.162	 -0.060	 -0.120
          9.164	  0.020	 -0.110
          9.166	  0.060	 -0.100
          9.168	  0.145	 -0.090
          9.170	  0.150	 -0.075
          9.172	  0.065	 -0.065
          9.174	  0.060	 -0.055
          9.176	  0.025	 -0.050
          9.178	 -0.095	 -0.050
          9.180	 -0.025	 -0.050
          9.182	 -0.015	 -0.055
          9.184	  0.005	 -0.065
          9.186	  0.080	 -0.070
          9.188	  0.180	 -0.075
          9.190	  0.160	 -0.075
          9.192	  0.075	 -0.075
          9.194	 -0.075	 -0.065
          9.196	 -0.030	 -0.055
          9.198	 -0.010	 -0.040
          9.200	 -0.005	 -0.030
          9.202	  0.030	 -0.020
          9.204	  0.090	 -0.020
          9.206	  0.105	 -0.025
          9.208	  0.165	 -0.030
          9.210	  0.120	 -0.045
          9.212	  0.080	 -0.055
          9.214	  0.055	 -0.065
          9.216	 -0.015	 -0.070
          9.218	 -0.045	 -0.070
          9.220	 -0.080	 -0.065
          9.222	 -0.025	 -0.060
          9.224	  0.085	 -0.055
          9.226	  0.135	 -0.050
          9.228	  0.095	 -0.050
          9.230	  0.155	 -0.050
          9.232	  0.105	 -0.060
          9.234	  0.015	 -0.065
          9.236	 -0.105	 -0.075
          9.238	 -0.085	 -0.085
          9.240	 -0.040	 -0.085
          9.242	 -0.060	 -0.085
          9.244	  0.060	 -0.085
          9.246	  0.135	 -0.080
          9.248	  0.155	 -0.075
          9.250	  0.130	 -0.070
          9.252	  0.055	 -0.070
          9.254	 -0.035	 -0.075
          9.256	 -0.090	 -0.085
          9.258	 -0.100	 -0.090
          9.260	 -0.085	 -0.095
          9.262	 -0.045	 -0.100
          9.264	  0.040	 -0.100
          9.266	  0.125	 -0.095
          9.268	  0.160	 -0.090
          9.270	  0.120	 -0.080
          9.272	  0.005	 -0.075
          9.274	  0.070	 -0.070
          9.276	 -0.130	 -0.070
          9.278	 -0.110	 -0.075
          9.280	 -0.055	 -0.080
          9.282	 -0.020	 -0.080
          9.284	  0.045	 -0.085
          9.286	  0.140	 -0.085
          9.288	  0.185	 -0.080
          9.290	  0.100	 -0.075
          9.292	  0.095	 -0.070
          9.294	 -0.035	 -0.070
          9.296	 -0.135	 -0.070
          9.298	 -0.075	 -0.075
          9.300	 -0.090	 -0.080
          9.302	 -0.010	 -0.090
          9.304	 -0.025	 -0.095
          9.306	  0.115	 -0.100
          9.308	  0.125	 -0.095
          9.310	  0.125	 -0.090
          9.312	  0.045	 -0.080
          9.314	  0.025	 -0.075
          9.316	 -0.065	 -0.070
          9.318	 -0.045	 -0.070
          9.320	 -0.135	 -0.080
          9.322	 -0.040	 -0.090
          9.324	 -0.020	 -0.105
          9.326	  0.110	 -0.115
          9.328	  0.130	 -0.120
          9.330	  0.070	 -0.120
          9.332	  0.035	 -0.115
          9.334	 -0.045	 -0.105
          9.336	 -0.150	 -0.090
          9.338	 -0.085	 -0.080
          9.340	 -0.020	 -0.075
          9.342	  0.060	 -0.075
          9.344	  0.045	 -0.080
          9.346	  0.135	 -0.085
          9.348	  0.080	 -0.095
          9.350	  0.135	 -0.105
          9.352	 -0.020	 -0.105
          9.354	 -0.075	 -0.105
          9.356	 -0.165	 -0.105
          9.358	 -0.090	 -0.100
          9.360	 -0.030	 -0.090
          9.362	  0.045	 -0.085
          9.364	  0.035	 -0.080
          9.366	  0.105	 -0.075
          9.368	  0.150	 -0.070
          9.370	  0.110	 -0.065
          9.372	  0.050	 -0.060
          9.374	  0.095	 -0.050
          9.376	 -0.075	 -0.045
          9.378	 -0.055	 -0.035
          9.380	 -0.030	 -0.030
          9.382	  0.005	 -0.025
          9.384	  0.035	 -0.025
          9.386	  0.265	 -0.030
          9.388	  0.200	 -0.030
          9.390	  0.150	 -0.040
          9.392	  0.000	 -0.040
          9.394	 -0.005	 -0.045
          9.396	 -0.020	 -0.045
          9.398	 -0.020	 -0.045
          9.400	 -0.020	 -0.045
          9.402	  0.100	 -0.040
          9.404	  0.085	 -0.040
          9.406	  0.140	 -0.040
          9.408	  0.175	 -0.040
          9.410	  0.140	 -0.040
          9.412	  0.090	 -0.035
          9.414	 -0.015	 -0.025
          9.416	 -0.025	 -0.020
          9.418	 -0.005	 -0.005
          9.420	  0.110	  0.005
          9.422	  0.140	  0.010
          9.424	  0.075	  0.015
          9.426	  0.240	  0.015
          9.428	  0.265	  0.005
          9.430	  0.180	 -0.005
          9.432	  0.020	 -0.020
          9.434	 -0.075	 -0.035
          9.436	 -0.045	 -0.045
          9.438	  0.015	 -0.055
          9.440	 -0.025	 -0.055
          9.442	 -0.010	 -0.055
          9.444	  0.130	 -0.055
          9.446	  0.225	 -0.050
          9.448	  0.145	 -0.050
          9.450	  0.115	 -0.050
          9.452	  0.000	 -0.055
          9.454	 -0.050	 -0.060
          9.456	 -0.015	 -0.060
          9.458	 -0.095	 -0.060
          9.460	  0.040	 -0.055
          9.462	  0.045	 -0.050
          9.464	  0.125	 -0.045
          9.466	  0.185	 -0.040
          9.468	  0.170	 -0.040
          9.470	  0.100	 -0.040
          9.472	  0.040	 -0.050
          9.474	 -0.070	 -0.060
          9.476	 -0.085	 -0.075
          9.478	 -0.060	 -0.090
          9.480	  0.005	 -0.100
          9.482	  0.075	 -0.105
          9.484	  0.100	 -0.110
          9.486	  0.035	 -0.105
          9.488	  0.020	 -0.100
          9.490	  0.040	 -0.090
          9.492	  0.055	 -0.080
          9.494	 -0.030	 -0.075
          9.496	 -0.075	 -0.065
          9.498	 -0.065	 -0.065
          9.500	 -0.005	 -0.060
          9.502	  0.050	 -0.065
          9.504	  0.110	 -0.065
          9.506	  0.115	 -0.070
          9.508	  0.085	 -0.075
          9.510	  0.085	 -0.080
          9.512	 -0.025	 -0.085
          9.514	 -0.055	 -0.090
          9.516	 -0.025	 -0.090
          9.518	 -0.050	 -0.085
          9.520	 -0.060	 -0.075
          9.522	  0.005	 -0.065
          9.524	  0.125	 -0.055
          9.526	  0.200	 -0.050
          9.528	  0.180	 -0.050
          9.530	  0.080	 -0.055
          9.532	 -0.015	 -0.065
          9.534	 -0.100	 -0.085
          9.536	 -0.120	 -0.105
          9.538	 -0.080	 -0.120
          9.540	 -0.085	 -0.130
          9.542	  0.020	 -0.130
          9.544	  0.070	 -0.120
          9.546	  0.070	 -0.100
          9.548	  0.075	 -0.065
          9.550	  0.100	 -0.020
          9.552	  0.155	  0.030
          9.554	  0.160	  0.095
          9.556	  0.205	  0.165
          9.558	  0.240	  0.245
          9.560	  0.465	  0.335
          9.562	  0.530	  0.435
          9.564	  0.760	  0.535
          9.566	  0.825	  0.635
          9.568	  0.970	  0.720
          9.570	  0.970	  0.780
          9.572	  0.960	  0.810
          9.574	  0.835	  0.800
          9.576	  0.820	  0.745
          9.578	  0.700	  0.655
          9.580	  0.590	  0.535
          9.582	  0.445	  0.395
          9.584	  0.460	  0.255
          9.586	  0.265	  0.120
          9.588	  0.150	  0.010
          9.590	 -0.025	 -0.075
          9.592	 -0.055	 -0.125
          9.594	 -0.190	 -0.145
          9.596	 -0.110	 -0.145
          9.598	 -0.065	 -0.130
          9.600	  0.040	 -0.105
          9.602	  0.115	 -0.080
          9.604	  0.165	 -0.055
          9.606	  0.160	 -0.040
          9.608	  0.160	 -0.035
          9.610	  0.070	 -0.030
          9.612	  0.035	 -0.030
          9.614	 -0.055	 -0.035
          9.616	 -0.085	 -0.045
          9.618	 -0.055	 -0.050
          9.620	  0.070	 -0.055
          9.622	  0.085	 -0.060
          9.624	  0.170	 -0.065
          9.626	  0.165	 -0.065
          9.628	  0.130	 -0.065
          9.630	  0.075	 -0.060
          9.632	  0.035	 -0.055
          9.634	 -0.085	 -0.050
          9.636	 -0.045	 -0.045
          9.638	 -0.025	 -0.040
          9.640	  0.070	 -0.035
          9.642	  0.080	 -0.035
          9.644	  0.195	 -0.035
          9.646	  0.260	 -0.035
          9.648	  0.120	 -0.040
          9.650	  0.070	 -0.040
          9.652	  0.095	 -0.035
          9.654	 -0.090	 -0.030
          9.656	 -0.010	 -0.025
          9.658	  0.030	 -0.020
          9.660	  0.060	 -0.015
          9.662	  0.125	 -0.015
          9.664	  0.245	 -0.015
          9.666	  0.240	 -0.015
          9.668	  0.125	 -0.015
          9.670	  0.075	 -0.015
          9.672	  0.080	 -0.010
          9.674	 -0.040	 -0.005
          9.676	  0.015	  0.000
          9.678	  0.090	  0.005
          9.680	  0.160	  0.010
          9.682	  0.170	  0.010
          9.684	  0.200	  0.010
          9.686	  0.180	  0.005
          9.688	  0.160	  0.000
          9.690	  0.040	 -0.010
          9.692	  0.075	 -0.015
          9.694	 -0.005	 -0.015
          9.696	  0.005	 -0.015
          9.698	  0.025	 -0.010
          9.700	  0.145	 -0.005
          9.702	  0.205	  0.005
          9.704	  0.220	  0.010
          9.706	  0.220	  0.015
          9.708	  0.150	  0.020
          9.710	  0.145	  0.025
          9.712	  0.100	  0.025
          9.714	 -0.030	  0.025
          9.716	  0.085	  0.030
          9.718	  0.120	  0.030
          9.720	  0.210	  0.035
          9.722	  0.180	  0.045
          9.724	  0.250	  0.050
          9.726	  0.225	  0.055
          9.728	  0.160	  0.065
          9.730	  0.170	  0.070
          9.732	  0.190	  0.080
          9.734	  0.135	  0.090
          9.736	  0.125	  0.100
          9.738	  0.190	  0.110
          9.740	  0.230	  0.115
          9.742	  0.210	  0.125
          9.744	  0.300	  0.130
          9.746	  0.375	  0.130
          9.748	  0.315	  0.130
          9.750	  0.290	  0.130
          9.752	  0.170	  0.130
          9.754	  0.150	  0.130
          9.756	  0.190	  0.135
          9.758	  0.185	  0.145
          9.760	  0.280	  0.155
          9.762	  0.310	  0.175
          9.764	  0.385	  0.190
          9.766	  0.415	  0.210
          9.768	  0.455	  0.220
          9.770	  0.360	  0.235
          9.772	  0.280	  0.240
          9.774	  0.295	  0.245
          9.776	  0.210	  0.245
          9.778	  0.320	  0.240
          9.780	  0.375	  0.240
          9.782	  0.440	  0.235
          9.784	  0.440	  0.240
          9.786	  0.445	  0.240
          9.788	  0.450	  0.245
          9.790	  0.365	  0.255
          9.792	  0.290	  0.265
          9.794	  0.270	  0.275
          9.796	  0.325	  0.285
          9.798	  0.405	  0.295
          9.800	  0.415	  0.300
          9.802	  0.485	  0.305
          9.804	  0.535	  0.305
          9.806	  0.525	  0.300
          9.808	  0.455	  0.290
          9.810	  0.410	  0.280
          9.812	  0.305	  0.265
          9.814	  0.210	  0.250
          9.816	  0.225	  0.235
          9.818	  0.290	  0.220
          9.820	  0.330	  0.210
          9.822	  0.475	  0.205
          9.824	  0.445	  0.200
          9.826	  0.440	  0.195
          9.828	  0.320	  0.190
          9.830	  0.265	  0.185
          9.832	  0.165	  0.175
          9.834	  0.185	  0.165
          9.836	  0.160	  0.150
          9.838	  0.280	  0.140
          9.840	  0.250	  0.125
          9.842	  0.295	  0.110
          9.844	  0.310	  0.095
          9.846	  0.255	  0.080
          9.848	  0.165	  0.065
          9.850	  0.070	  0.050
          9.852	  0.105	  0.040
          9.854	  0.155	  0.025
          9.856	  0.025	  0.015
          9.858	  0.075	  0.005
          9.860	  0.150	 -0.005
          9.862	  0.210	 -0.010
          9.864	  0.210	 -0.010
          9.866	  0.165	 -0.010
          9.868	  0.115	 -0.015
          9.870	  0.090	 -0.015
          9.872	  0.010	 -0.025
          9.874	  0.000	 -0.040
          9.876	 -0.045	 -0.055
          9.878	  0.030	 -0.075
          9.880	  0.030	 -0.090
          9.882	  0.105	 -0.105
          9.884	  0.095	 -0.120
          9.886	  0.090	 -0.120
          9.888	  0.080	 -0.120
          9.890	  0.020	 -0.120
          9.892	 -0.110	 -0.110
          9.894	 -0.090	 -0.105
          9.896	 -0.075	 -0.100
          9.898	 -0.005	 -0.095
          9.900	  0.070	 -0.090
          9.902	  0.195	 -0.090
          9.904	  0.115	 -0.085
          9.906	  0.120	 -0.080
          9.908	  0.125	 -0.070
          9.910	  0.085	 -0.065
          9.912	 -0.040	 -0.060
          9.914	 -0.075	 -0.060
          9.916	 -0.015	 -0.060
          9.918	  0.125	 -0.065
          9.920	  0.070	 -0.070
          9.922	  0.110	 -0.075
          9.924	  0.105	 -0.080
          9.926	  0.105	 -0.085
          9.928	  0.030	 -0.085
          9.930	  0.020	 -0.080
          9.932	 -0.040	 -0.075
          9.934	 -0.010	 -0.070
          9.936	  0.035	 -0.070
          9.938	  0.080	 -0.065
          9.940	  0.035	 -0.070
          9.942	  0.150	 -0.070
          9.944	  0.130	 -0.075
          9.946	  0.105	 -0.075
          9.948	 -0.025	 -0.075
          9.950	  0.085	 -0.075
          9.952	  0.005	 -0.070
          9.954	 -0.055	 -0.065
          9.956	  0.000	 -0.055
          9.958	  0.120	 -0.055
          9.960	  0.100	 -0.050
          9.962	  0.115	 -0.055
          9.964	  0.240	 -0.055
          9.966	  0.070	 -0.060
          9.968	  0.005	 -0.065
          9.970	  0.005	 -0.070
          9.972	  0.030	 -0.070
          9.974	 -0.015	 -0.065
          9.976	  0.005	 -0.060
          9.978	  0.110	 -0.055
          9.980	  0.105	 -0.050
          9.982	  0.120	 -0.045
          9.984	  0.135	 -0.045
          9.986	  0.185	 -0.045
          9.988	  0.085	 -0.050
          9.990	  0.030	 -0.050
          9.992	 -0.030	 -0.055
          9.994	 -0.055	 -0.060
          9.996	  0.020	 -0.065
          9.998	  0.120	 -0.065
