   Elapsed time	  ECG I	iltered
          8.472	 -0.630	 -0.060
          8.474	 -0.620	 -0.070
          8.476	 -0.555	 -0.075
          8.478	 -0.420	 -0.085
          8.480	 -0.500	 -0.090
          8.482	 -0.385	 -0.095
          8.484	 -0.395	 -0.100
          8.486	 -0.420	 -0.105
          8.488	 -0.480	 -0.105
          8.490	 -0.580	 -0.105
          8.492	 -0.680	 -0.100
          8.494	 -0.665	 -0.090
          8.496	 -0.590	 -0.080
          8.498	 -0.430	 -0.065
          8.500	 -0.400	 -0.050
          8.502	 -0.295	 -0.040
          8.504	 -0.300	 -0.035
          8.506	 -0.280	 -0.035
          8.508	 -0.520	 -0.040
          8.510	 -0.565	 -0.050
          8.512	 -0.600	 -0.060
          8.514	 -0.625	 -0.070
          8.516	 -0.525	 -0.075
          8.518	 -0.470	 -0.075
          8.520	 -0.360	 -0.075
          8.522	 -0.305	 -0.070
          8.524	 -0.380	 -0.060
          8.526	 -0.385	 -0.055
          8.528	 -0.485	 -0.055
          8.530	 -0.540	 -0.055
          8.532	 -0.570	 -0.055
          8.534	 -0.590	 -0.060
          8.536	 -0.480	 -0.065
          8.538	 -0.390	 -0.065
          8.540	 -0.415	 -0.065
          8.542	 -0.365	 -0.060
          8.544	 -0.390	 -0.050
          8.546	 -0.355	 -0.040
          8.548	 -0.375	 -0.030
          8.550	 -0.395	 -0.020
          8.552	 -0.565	 -0.015
          8.554	 -0.575	 -0.020
          8.556	 -0.505	 -0.025
          8.558	 -0.370	 -0.035
          8.560	 -0.335	 -0.045
          8.562	 -0.385	 -0.055
          8.564	 -0.290	 -0.065
          8.566	 -0.420	 -0.070
          8.568	 -0.530	 -0.070
          8.570	 -0.575	 -0.060
          8.572	 -0.495	 -0.050
          8.574	 -0.460	 -0.040
          8.576	 -0.445	 -0.025
          8.578	 -0.400	 -0.015
          8.580	 -0.375	 -0.005
          8.582	 -0.265	  0.000
          8.584	 -0.255	  0.005
          8.586	 -0.325	  0.000
          8.588	 -0.350	  0.000
          8.590	 -0.495	 -0.005
          8.592	 -0.560	 -0.005
          8.594	 -0.470	 -0.005
          8.596	 -0.350	 -0.005
          8.598	 -0.385	  0.000
          8.600	 -0.255	  0.005
          8.602	 -0.250	  0.010
          8.604	 -0.295	  0.015
          8.606	 -0.370	  0.020
          8.608	 -0.400	  0.025
          8.610	 -0.475	  0.030
          8.612	 -0.385	  0.040
          8.614	 -0.375	  0.050
          8.616	 -0.320	  0.055
          8.618	 -0.280	  0.065
          8.620	 -0.205	  0.080
          8.622	 -0.145	  0.085
          8.624	 -0.155	  0.095
          8.626	 -0.245	  0.100
          8.628	 -0.315	  0.105
          8.630	 -0.385	  0.110
          8.632	 -0.395	  0.115
          8.634	 -0.290	  0.120
          8.636	 -0.280	  0.125
          8.638	 -0.175	  0.135
          8.640	 -0.095	  0.140
          8.642	 -0.005	  0.150
          8.644	 -0.055	  0.160
          8.646	 -0.260	  0.165
          8.648	 -0.270	  0.165
          8.650	 -0.265	  0.165
          8.652	 -0.355	  0.160
          8.654	 -0.335	  0.150
          8.656	 -0.225	  0.140
          8.658	 -0.145	  0.130
          8.660	 -0.120	  0.120
          8.662	 -0.165	  0.115
          8.664	 -0.150	  0.115
          8.666	 -0.190	  0.110
          8.668	 -0.245	  0.115
          8.670	 -0.340	  0.115
          8.672	 -0.340	  0.115
          8.674	 -0.370	  0.115
          8.676	 -0.240	  0.105
          8.678	 -0.245	  0.095
          8.680	 -0.075	  0.085
          8.682	 -0.160	  0.070
          8.684	 -0.320	  0.055
          8.686	 -0.265	  0.045
          8.688	 -0.325	  0.035
          8.690	 -0.425	  0.030
          8.692	 -0.505	  0.025
          8.694	 -0.390	  0.020
          8.696	 -0.275	  0.020
          8.698	 -0.315	  0.015
          8.700	 -0.275	  0.005
          8.702	 -0.155	  0.000
          8.704	 -0.275	 -0.010
          8.706	 -0.405	 -0.020
          8.708	 -0.410	 -0.025
          8.710	 -0.440	 -0.025
          8.712	 -0.465	 -0.025
          8.714	 -0.410	 -0.020
          8.716	 -0.380	 -0.015
          8.718	 -0.355	 -0.015
          8.720	 -0.225	 -0.020
          8.722	 -0.265	 -0.025
          8.724	 -0.285	 -0.040
          8.726	 -0.345	 -0.055
          8.728	 -0.405	 -0.070
          8.730	 -0.530	 -0.085
          8.732	 -0.590	 -0.090
          8.734	 -0.535	 -0.090
          8.736	 -0.475	 -0.085
          8.738	 -0.310	 -0.075
          8.740	 -0.295	 -0.060
          8.742	 -0.200	 -0.050
          8.744	 -0.255	 -0.045
          8.746	 -0.390	 -0.050
          8.748	 -0.490	 -0.060
          8.750	 -0.575	 -0.080
          8.752	 -0.530	 -0.095
          8.754	 -0.535	 -0.115
          8.756	 -0.445	 -0.125
          8.758	 -0.355	 -0.130
          8.760	 -0.250	 -0.125
          8.762	 -0.305	 -0.115
          8.764	 -0.380	 -0.100
          8.766	 -0.490	 -0.085
          8.768	 -0.465	 -0.075
          8.770	 -0.470	 -0.070
          8.772	 -0.450	 -0.065
          8.774	 -0.490	 -0.070
          8.776	 -0.370	 -0.080
          8.778	 -0.355	 -0.090
          8.780	 -0.235	 -0.095
          8.782	 -0.310	 -0.100
          8.784	 -0.350	 -0.100
          8.786	 -0.400	 -0.095
          8.788	 -0.475	 -0.090
          8.790	 -0.490	 -0.085
          8.792	 -0.500	 -0.075
          8.794	 -0.485	 -0.075
          8.796	 -0.350	 -0.070
          8.798	 -0.335	 -0.075
          8.800	 -0.275	 -0.075
          8.802	 -0.255	 -0.075
          8.804	 -0.325	 -0.075
          8.806	 -0.345	 -0.075
          8.808	 -0.360	 -0.070
          8.810	 -0.550	 -0.065
          8.812	 -0.525	 -0.065
          8.814	 -0.380	 -0.060
          8.816	 -0.355	 -0.060
          8.818	 -0.320	 -0.055
          8.820	 -0.285	 -0.060
          8.822	 -0.225	 -0.060
          8.824	 -0.290	 -0.060
          8.826	 -0.295	 -0.065
          8.828	 -0.520	 -0.065
          8.830	 -0.415	 -0.070
          8.832	 -0.495	 -0.075
          8.834	 -0.505	 -0.080
          8.836	 -0.420	 -0.090
          8.838	 -0.290	 -0.095
          8.840	 -0.275	 -0.100
          8.842	 -0.290	 -0.100
          8.844	 -0.370	 -0.100
          8.846	 -0.395	 -0.100
          8.848	 -0.450	 -0.095
          8.850	 -0.495	 -0.090
          8.852	 -0.495	 -0.080
          8.854	 -0.415	 -0.075
          8.856	 -0.275	 -0.065
          8.858	 -0.365	 -0.065
          8.860	 -0.125	 -0.060
          8.862	 -0.275	 -0.060
          8.864	 -0.285	 -0.060
          8.866	 -0.425	 -0.060
          8.868	 -0.515	 -0.065
          8.870	 -0.475	 -0.065
          8.872	 -0.460	 -0.065
          8.874	 -0.360	 -0.065
          8.876	 -0.300	 -0.060
          8.878	 -0.230	 -0.060
          8.880	 -0.215	 -0.055
          8.882	 -0.285	 -0.055
          8.884	 -0.405	 -0.050
          8.886	 -0.315	 -0.045
          8.888	 -0.435	 -0.040
          8.890	 -0.420	 -0.040
          8.892	 -0.495	 -0.035
          8.894	 -0.375	 -0.040
          8.896	 -0.150	 -0.045
          8.898	 -0.060	 -0.055
          8.900	 -0.360	 -0.070
          8.902	 -0.340	 -0.085
          8.904	 -0.315	 -0.100
          8.906	 -0.455	 -0.110
          8.908	 -0.505	 -0.115
          8.910	 -0.520	 -0.115
          8.912	 -0.435	 -0.110
          8.914	 -0.435	 -0.100
          8.916	 -0.375	 -0.085
          8.918	 -0.180	 -0.070
          8.920	 -0.260	 -0.060
          8.922	 -0.190	 -0.045
          8.924	 -0.310	 -0.040
          8.926	 -0.400	 -0.040
          8.928	 -0.480	 -0.045
          8.930	 -0.455	 -0.055
          8.932	 -0.380	 -0.060
          8.934	 -0.350	 -0.070
          8.936	 -0.350	 -0.075
          8.938	 -0.225	 -0.080
          8.940	 -0.155	 -0.075
          8.942	 -0.290	 -0.075
          8.944	 -0.360	 -0.065
          8.946	 -0.375	 -0.060
          8.948	 -0.405	 -0.055
          8.950	 -0.430	 -0.055
          8.952	 -0.440	 -0.060
          8.954	 -0.315	 -0.070
          8.956	 -0.355	 -0.085
          8.958	 -0.355	 -0.100
          8.960	 -0.250	 -0.110
          8.962	 -0.285	 -0.120
          8.964	 -0.370	 -0.120
          8.966	 -0.405	 -0.115
          8.968	 -0.540	 -0.105
          8.970	 -0.475	 -0.090
          8.972	 -0.400	 -0.075
          8.974	 -0.310	 -0.060
          8.976	 -0.310	 -0.050
          8.978	 -0.055	 -0.040
          8.980	 -0.190	 -0.040
          8.982	 -0.390	 -0.040
          8.984	 -0.315	 -0.050
          8.986	 -0.285	 -0.055
          8.988	 -0.505	 -0.060
          8.990	 -0.375	 -0.065
          8.992	 -0.415	 -0.070
          8.994	 -0.335	 -0.070
          8.996	 -0.250	 -0.070
          8.998	 -0.220	 -0.070
          9.000	 -0.265	 -0.070
          9.002	 -0.270	 -0.075
          9.004	 -0.335	 -0.080
          9.006	 -0.370	 -0.085
          9.008	 -0.480	 -0.085
          9.010	 -0.420	 -0.085
          9.012	 -0.330	 -0.085
          9.014	 -0.370	 -0.080
          9.016	 -0.430	 -0.070
          9.018	 -0.160	 -0.065
          9.020	 -0.160	 -0.065
          9.022	 -0.260	 -0.065
          9.024	 -0.380	 -0.075
          9.026	 -0.370	 -0.085
          9.028	 -0.460	 -0.095
          9.030	 -0.535	 -0.100
          9.032	 -0.475	 -0.105
          9.034	 -0.250	 -0.100
          9.036	 -0.320	 -0.090
          9.038	 -0.200	 -0.080
          9.040	 -0.190	 -0.060
          9.042	 -0.255	 -0.045
          9.044	 -0.335	 -0.030
          9.046	 -0.255	 -0.025
          9.048	 -0.425	 -0.025
          9.050	 -0.485	 -0.030
          9.052	 -0.380	 -0.040
          9.054	 -0.280	 -0.050
          9.056	 -0.220	 -0.065
          9.058	 -0.120	 -0.070
          9.060	 -0.200	 -0.075
          9.062	 -0.320	 -0.075
          9.064	 -0.400	 -0.075
          9.066	 -0.370	 -0.070
          9.068	 -0.470	 -0.060
          9.070	 -0.420	 -0.055
          9.072	 -0.355	 -0.050
          9.074	 -0.285	 -0.045
          9.076	 -0.180	 -0.045
          9.078	 -0.180	 -0.045
          9.080	 -0.240	 -0.045
          9.082	 -0.250	 -0.045
          9.084	 -0.300	 -0.045
          9.086	 -0.325	 -0.045
          9.088	 -0.410	 -0.040
          9.090	 -0.380	 -0.035
          9.092	 -0.310	 -0.025
          9.094	 -0.230	 -0.015
          9.096	 -0.220	 -0.005
          9.098	 -0.120	  0.005
          9.100	 -0.035	  0.015
          9.102	 -0.200	  0.015
          9.104	 -0.305	  0.015
          9.106	 -0.295	  0.010
          9.108	 -0.420	 -0.005
          9.110	 -0.420	 -0.020
          9.112	 -0.285	 -0.035
          9.114	 -0.280	 -0.050
          9.116	 -0.235	 -0.060
          9.118	 -0.190	 -0.070
          9.120	 -0.220	 -0.070
          9.122	 -0.265	 -0.065
          9.124	 -0.280	 -0.055
          9.126	 -0.380	 -0.050
          9.128	 -0.440	 -0.045
          9.130	 -0.405	 -0.045
          9.132	 -0.345	 -0.055
          9.134	 -0.290	 -0.065
          9.136	 -0.275	 -0.075
          9.138	 -0.170	 -0.085
          9.140	 -0.145	 -0.095
          9.142	 -0.310	 -0.095
          9.144	 -0.400	 -0.090
          9.146	 -0.440	 -0.075
          9.148	 -0.410	 -0.060
          9.150	 -0.370	 -0.050
          9.152	 -0.350	 -0.040
          9.154	 -0.295	 -0.040
          9.156	 -0.140	 -0.050
          9.158	 -0.180	 -0.060
          9.160	 -0.190	 -0.075
          9.162	 -0.175	 -0.075
          9.164	 -0.405	 -0.070
          9.166	 -0.450	 -0.040
          9.168	 -0.365	  0.010
          9.170	 -0.370	  0.080
          9.172	 -0.140	  0.165
          9.174	  0.130	  0.260
          9.176	  0.305	  0.355
          9.178	  0.415	  0.445
          9.180	  0.425	  0.525
          9.182	  0.470	  0.590
          9.184	  0.370	  0.630
          9.186	  0.240	  0.650
          9.188	  0.190	  0.645
          9.190	  0.235	  0.620
          9.192	  0.275	  0.565
          9.194	  0.355	  0.490
          9.196	  0.385	  0.400
          9.198	  0.255	  0.300
          9.200	  0.040	  0.200
          9.202	 -0.200	  0.100
          9.204	 -0.390	  0.015
          9.206	 -0.475	 -0.045
          9.208	 -0.545	 -0.085
          9.210	 -0.390	 -0.105
          9.212	 -0.340	 -0.110
          9.214	 -0.315	 -0.095
          9.216	 -0.140	 -0.080
          9.218	 -0.130	 -0.065
          9.220	 -0.240	 -0.055
          9.222	 -0.280	 -0.050
          9.224	 -0.420	 -0.055
          9.226	 -0.390	 -0.060
          9.228	 -0.335	 -0.070
          9.230	 -0.430	 -0.070
          9.232	 -0.330	 -0.070
          9.234	 -0.230	 -0.060
          9.236	 -0.055	 -0.050
          9.238	 -0.180	 -0.040
          9.240	 -0.240	 -0.030
          9.242	 -0.290	 -0.020
          9.244	 -0.225	 -0.020
          9.246	 -0.355	 -0.025
          9.248	 -0.430	 -0.035
          9.250	 -0.415	 -0.045
          9.252	 -0.280	 -0.055
          9.254	 -0.200	 -0.060
          9.256	 -0.255	 -0.060
          9.258	 -0.150	 -0.060
          9.260	 -0.200	 -0.050
          9.262	 -0.300	 -0.045
          9.264	 -0.300	 -0.035
          9.266	 -0.360	 -0.030
          9.268	 -0.365	 -0.025
          9.270	 -0.295	 -0.030
          9.272	 -0.200	 -0.035
          9.274	 -0.265	 -0.040
          9.276	 -0.220	 -0.050
          9.278	 -0.185	 -0.060
          9.280	 -0.230	 -0.065
          9.282	 -0.280	 -0.070
          9.284	 -0.310	 -0.070
          9.286	 -0.410	 -0.065
          9.288	 -0.395	 -0.055
          9.290	 -0.360	 -0.045
          9.292	 -0.210	 -0.035
          9.294	 -0.250	 -0.025
          9.296	 -0.145	 -0.015
          9.298	 -0.130	 -0.010
          9.300	 -0.165	 -0.010
          9.302	 -0.175	 -0.010
          9.304	 -0.230	 -0.010
          9.306	 -0.350	 -0.020
          9.308	 -0.345	 -0.025
          9.310	 -0.295	 -0.030
          9.312	 -0.375	 -0.040
          9.314	 -0.320	 -0.040
          9.316	 -0.120	 -0.040
          9.318	 -0.035	 -0.035
          9.320	 -0.185	 -0.025
          9.322	 -0.225	 -0.015
          9.324	 -0.260	  0.000
          9.326	 -0.325	  0.015
          9.328	 -0.365	  0.030
          9.330	 -0.240	  0.035
          9.332	 -0.165	  0.040
          9.334	 -0.110	  0.035
          9.336	 -0.090	  0.030
          9.338	 -0.175	  0.020
          9.340	 -0.090	  0.010
          9.342	 -0.235	  0.000
          9.344	 -0.325	 -0.005
          9.346	 -0.370	  0.000
          9.348	 -0.300	  0.005
          9.350	 -0.270	  0.015
          9.352	 -0.230	  0.025
          9.354	 -0.120	  0.035
          9.356	 -0.040	  0.050
          9.358	  0.020	  0.055
          9.360	 -0.090	  0.060
          9.362	 -0.185	  0.065
          9.364	 -0.235	  0.065
          9.366	 -0.300	  0.065
          9.368	 -0.265	  0.070
          9.370	 -0.170	  0.075
          9.372	 -0.075	  0.080
          9.374	 -0.065	  0.095
          9.376	 -0.080	  0.110
          9.378	  0.000	  0.130
          9.380	  0.115	  0.145
          9.382	 -0.070	  0.165
          9.384	 -0.100	  0.180
          9.386	 -0.185	  0.190
          9.388	 -0.140	  0.195
          9.390	 -0.060	  0.190
          9.392	  0.090	  0.185
          9.394	  0.005	  0.175
          9.396	  0.030	  0.165
          9.398	 -0.015	  0.155
          9.400	 -0.060	  0.150
          9.402	  0.050	  0.150
          9.404	 -0.110	  0.155
          9.406	 -0.275	  0.165
          9.408	 -0.180	  0.175
          9.410	 -0.010	  0.185
          9.412	  0.015	  0.195
          9.414	  0.070	  0.200
          9.416	  0.125	  0.205
          9.418	  0.095	  0.200
          9.420	 -0.065	  0.195
          9.422	 -0.025	  0.190
          9.424	 -0.075	  0.185
          9.426	 -0.160	  0.180
          9.428	 -0.160	  0.180
          9.430	 -0.110	  0.175
          9.432	 -0.035	  0.170
          9.434	  0.020	  0.165
          9.436	  0.145	  0.155
          9.438	  0.005	  0.140
          9.440	 -0.030	  0.120
          9.442	 -0.095	  0.100
          9.444	 -0.250	  0.080
          9.446	 -0.275	  0.065
          9.448	 -0.310	  0.055
          9.450	 -0.185	  0.050
          9.452	 -0.210	  0.050
          9.454	 -0.020	  0.050
          9.456	  0.050	  0.055
          9.458	 -0.025	  0.055
          9.460	 -0.075	  0.055
          9.462	 -0.180	  0.050
          9.464	 -0.255	  0.045
          9.466	 -0.340	  0.040
          9.468	 -0.375	  0.030
          9.470	 -0.235	  0.020
          9.472	 -0.155	  0.010
          9.474	 -0.080	  0.005
          9.476	 -0.055	  0.000
          9.478	 -0.180	 -0.010
          9.480	 -0.165	 -0.010
          9.482	 -0.220	 -0.015
          9.484	 -0.305	 -0.020
          9.486	 -0.310	 -0.025
          9.488	 -0.380	 -0.025
          9.490	 -0.230	 -0.030
          9.492	 -0.245	 -0.035
          9.494	 -0.145	 -0.040
          9.496	 -0.160	 -0.045
          9.498	 -0.180	 -0.050
          9.500	 -0.165	 -0.055
          9.502	 -0.310	 -0.055
          9.504	 -0.400	 -0.050
          9.506	 -0.345	 -0.050
          9.508	 -0.295	 -0.045
          9.510	 -0.225	 -0.040
          9.512	 -0.200	 -0.035
          9.514	 -0.090	 -0.030
          9.516	 -0.180	 -0.030
          9.518	 -0.145	 -0.030
          9.520	 -0.145	 -0.030
          9.522	 -0.255	 -0.030
          9.524	 -0.405	 -0.035
          9.526	 -0.295	 -0.040
          9.528	 -0.345	 -0.040
          9.530	 -0.255	 -0.045
          9.532	 -0.265	 -0.045
          9.534	 -0.130	 -0.045
          9.536	 -0.050	 -0.045
          9.538	 -0.120	 -0.045
          9.540	 -0.235	 -0.045
          9.542	 -0.295	 -0.045
          9.544	 -0.345	 -0.040
          9.546	 -0.375	 -0.040
          9.548	 -0.330	 -0.040
          9.550	 -0.190	 -0.040
          9.552	 -0.250	 -0.045
          9.554	 -0.020	 -0.045
          9.556	 -0.100	 -0.045
          9.558	 -0.300	 -0.050
          9.560	 -0.230	 -0.050
          9.562	 -0.215	 -0.050
          9.564	 -0.325	 -0.050
          9.566	 -0.405	 -0.050
          9.568	 -0.395	 -0.045
          9.570	 -0.240	 -0.045
          9.572	 -0.145	 -0.045
          9.574	 -0.065	 -0.040
          9.576	 -0.095	 -0.035
          9.578	 -0.145	 -0.030
          9.580	 -0.215	 -0.025
          9.582	 -0.230	 -0.015
          9.584	 -0.375	 -0.005
          9.586	 -0.270	  0.005
          9.588	 -0.215	  0.015
          9.590	 -0.175	  0.020
          9.592	 -0.120	  0.025
          9.594	 -0.095	  0.020
          9.596	 -0.105	  0.010
          9.598	 -0.040	 -0.005
          9.600	 -0.220	 -0.020
          9.602	 -0.325	 -0.035
          9.604	 -0.370	 -0.045
          9.606	 -0.365	 -0.050
          9.608	 -0.270	 -0.055
          9.610	 -0.170	 -0.050
          9.612	 -0.205	 -0.040
          9.614	 -0.045	 -0.030
          9.616	 -0.070	 -0.020
          9.618	 -0.220	 -0.010
          9.620	 -0.195	  0.000
          9.622	 -0.220	  0.000
          9.624	 -0.275	  0.000
          9.626	 -0.280	 -0.005
          9.628	 -0.360	 -0.015
          9.630	 -0.195	 -0.025
          9.632	 -0.150	 -0.035
          9.634	 -0.035	 -0.045
          9.636	 -0.115	 -0.055
          9.638	 -0.260	 -0.065
          9.640	 -0.245	 -0.065
          9.642	 -0.270	 -0.065
          9.644	 -0.400	 -0.055
          9.646	 -0.330	 -0.045
          9.648	 -0.260	 -0.035
          9.650	 -0.150	 -0.020
          9.652	 -0.110	 -0.015
          9.654	 -0.100	 -0.010
          9.656	  0.020	 -0.010
          9.658	 -0.185	 -0.010
          9.660	 -0.280	 -0.020
          9.662	 -0.305	 -0.030
          9.664	 -0.340	 -0.040
          9.666	 -0.350	 -0.045
          9.668	 -0.260	 -0.050
          9.670	 -0.195	 -0.050
          9.672	 -0.160	 -0.045
          9.674	 -0.065	 -0.040
          9.676	 -0.110	 -0.030
          9.678	 -0.195	 -0.025
          9.680	 -0.220	 -0.025
          9.682	 -0.255	 -0.025
          9.684	 -0.295	 -0.030
          9.686	 -0.335	 -0.035
          9.688	 -0.300	 -0.040
          9.690	 -0.220	 -0.045
          9.692	 -0.100	 -0.050
          9.694	 -0.070	 -0.050
          9.696	 -0.140	 -0.050
          9.698	 -0.170	 -0.050
          9.700	 -0.230	 -0.050
          9.702	 -0.320	 -0.050
          9.704	 -0.300	 -0.045
          9.706	 -0.320	 -0.045
          9.708	 -0.340	 -0.045
          9.710	 -0.160	 -0.050
          9.712	 -0.150	 -0.050
          9.714	 -0.130	 -0.055
          9.716	 -0.130	 -0.060
          9.718	 -0.190	 -0.065
          9.720	 -0.240	 -0.065
          9.722	 -0.255	 -0.060
          9.724	 -0.345	 -0.055
          9.726	 -0.320	 -0.045
          9.728	 -0.175	 -0.030
          9.730	 -0.220	 -0.025
          9.732	 -0.130	 -0.015
          9.734	  0.005	 -0.015
          9.736	 -0.060	 -0.015
          9.738	 -0.170	 -0.020
          9.740	 -0.270	 -0.030
          9.742	 -0.375	 -0.040
          9.744	 -0.270	 -0.045
          9.746	 -0.355	 -0.050
          9.748	 -0.225	 -0.050
          9.750	 -0.175	 -0.045
          9.752	 -0.055	 -0.035
          9.754	 -0.055	 -0.030
          9.756	 -0.070	 -0.025
          9.758	 -0.250	 -0.025
          9.760	 -0.200	 -0.025
          9.762	 -0.335	 -0.035
          9.764	 -0.255	 -0.040
          9.766	 -0.290	 -0.045
          9.768	 -0.220	 -0.050
          9.770	 -0.230	 -0.050
          9.772	 -0.085	 -0.050
          9.774	 -0.145	 -0.050
          9.776	 -0.065	 -0.050
          9.778	 -0.210	 -0.050
          9.780	 -0.230	 -0.055
          9.782	 -0.335	 -0.065
          9.784	 -0.290	 -0.075
          9.786	 -0.375	 -0.080
          9.788	 -0.295	 -0.085
          9.790	 -0.190	 -0.085
          9.792	 -0.085	 -0.075
          9.794	 -0.100	 -0.055
          9.796	 -0.100	 -0.040
          9.798	 -0.120	 -0.025
          9.800	 -0.215	 -0.010
          9.802	 -0.260	 -0.005
          9.804	 -0.290	 -0.005
          9.806	 -0.290	 -0.015
          9.808	 -0.155	 -0.025
          9.810	 -0.235	 -0.030
          9.812	 -0.100	 -0.035
          9.814	 -0.050	 -0.030
          9.816	  0.030	 -0.020
          9.818	 -0.130	 -0.005
          9.820	 -0.145	  0.010
          9.822	 -0.225	  0.025
          9.824	 -0.285	  0.030
          9.826	 -0.305	  0.030
          9.828	 -0.105	  0.020
          9.830	 -0.140	  0.005
          9.832	 -0.050	 -0.015
          9.834	 -0.040	 -0.030
          9.836	 -0.155	 -0.040
          9.838	 -0.130	 -0.045
          9.840	 -0.215	 -0.045
          9.842	 -0.345	 -0.035
          9.844	 -0.285	 -0.025
          9.846	 -0.255	 -0.015
          9.848	 -0.165	 -0.005
          9.850	 -0.115	  0.000
          9.852	  0.000	  0.005
          9.854	 -0.015	  0.010
          9.856	 -0.055	  0.015
          9.858	 -0.145	  0.015
          9.860	 -0.200	  0.020
          9.862	 -0.190	  0.025
          9.864	 -0.300	  0.025
          9.866	 -0.155	  0.020
          9.868	 -0.140	  0.015
          9.870	 -0.105	  0.000
          9.872	 -0.020	 -0.015
          9.874	 -0.115	 -0.035
          9.876	 -0.160	 -0.050
          9.878	 -0.155	 -0.060
          9.880	 -0.255	 -0.070
          9.882	 -0.380	 -0.070
          9.884	 -0.365	 -0.065
          9.886	 -0.260	 -0.060
          9.888	 -0.190	 -0.055
          9.890	 -0.120	 -0.050
          9.892	 -0.085	 -0.045
          9.894	 -0.090	 -0.045
          9.896	 -0.205	 -0.050
          9.898	 -0.175	 -0.050
          9.900	 -0.305	 -0.055
          9.902	 -0.275	 -0.055
          9.904	 -0.175	 -0.050
          9.906	 -0.305	 -0.050
          9.908	 -0.240	 -0.045
          9.910	 -0.075	 -0.050
          9.912	  0.020	 -0.055
          9.914	 -0.135	 -0.060
          9.916	 -0.135	 -0.070
          9.918	 -0.305	 -0.075
          9.920	 -0.265	 -0.070
          9.922	 -0.285	 -0.050
          9.924	 -0.295	 -0.015
          9.926	 -0.180	  0.040
          9.928	 -0.105	  0.110
          9.930	  0.125	  0.195
          9.932	  0.275	  0.285
          9.934	  0.450	  0.380
          9.936	  0.485	  0.465
          9.938	  0.480	  0.530
          9.940	  0.390	  0.580
          9.942	  0.275	  0.600
          9.944	  0.235	  0.600
          9.946	  0.375	  0.570
          9.948	  0.350	  0.515
          9.950	  0.385	  0.440
          9.952	  0.435	  0.350
          9.954	  0.285	  0.250
          9.956	  0.085	  0.150
          9.958	 -0.140	  0.055
          9.960	 -0.390	 -0.025
          9.962	 -0.480	 -0.085
          9.964	 -0.360	 -0.125
          9.966	 -0.345	 -0.145
          9.968	 -0.245	 -0.140
          9.970	 -0.135	 -0.125
          9.972	 -0.070	 -0.100
          9.974	  0.010	 -0.070
          9.976	 -0.135	 -0.050
          9.978	 -0.210	 -0.035
          9.980	 -0.190	 -0.035
          9.982	 -0.290	 -0.040
          9.984	 -0.425	 -0.050
          9.986	 -0.355	 -0.060
          9.988	 -0.140	 -0.070
          9.990	 -0.085	 -0.080
          9.992	 -0.045	 -0.080
          9.994	 -0.060	 -0.075
          9.996	 -0.180	 -0.070
          9.998	 -0.220	 -0.060
